"2306.05357","Yilun Du","Nan Liu, Yilun Du, Shuang Li, Joshua B. Tenenbaum, Antonio Torralba","Unsupervised Compositional Concepts Discovery with Text-to-Image
  Generative Models","Project Webpage:
  https://energy-based-model.github.io/unsupervised-concept-discovery/",,,,"cs.CV cs.AI cs.LG","http://creativecommons.org/licenses/by/4.0/","  Text-to-image generative models have enabled high-resolution image synthesis
across different domains, but require users to specify the content they wish to
generate. In this paper, we consider the inverse problem -- given a collection
of different images, can we discover the generative concepts that represent
each image? We present an unsupervised approach to discover generative concepts
from a collection of images, disentangling different art styles in paintings,
objects, and lighting from kitchen scenes, and discovering image classes given
ImageNet images. We show how such generative concepts can accurately represent
the content of images, be recombined and composed to generate new artistic and
hybrid images, and be further used as a representation for downstream
classification tasks.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:02:15 GMT""}]","2023-06-09"
"2306.05360","Zheng Yuan","Adaeze Adigwe (1), Zheng Yuan (2 and 3)((1) University of Edinburgh,
  United Kingdom, (2) Istituto Italiano di Tecnologia, Italy, (3) Universit\`a
  di Ferrara, Italy)","The ADAIO System at the BEA-2023 Shared Task on Generating AI Teacher
  Responses in Educational Dialogues","Accepted in the BEA workshop at ACL 2023",,,,"cs.CL cs.AI cs.CY","http://creativecommons.org/licenses/by-nc-nd/4.0/","  This paper presents the ADAIO team's system entry in the Building Educational
Applications (BEA) 2023 Shared Task on Generating AI Teacher Responses in
Educational Dialogues. The task aims to assess the performance of
state-of-the-art generative models as AI teachers in producing suitable
responses within a student-teacher dialogue. Our system comprises evaluating
various baseline models using OpenAI GPT-3 and designing diverse prompts to
prompt the OpenAI models for teacher response generation. After the challenge,
our system achieved second place by employing a few-shot prompt-based approach
with the OpenAI text-davinci-003 model. The results highlight the few-shot
learning capabilities of large-language models, particularly OpenAI's GPT-3, in
the role of AI teachers.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:05:38 GMT""}]","2023-06-09"
"2306.05361","Kazuhiro Ito","Kazuhiro Ito","Deformation theory for prismatic $G$-displays","54 pages, comments welcome",,,,"math.NT math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We develop the deformation theory for $G$-$\mu$-displays over the prismatic
site of Bhatt-Scholze. As an application, we prove the local representability
of integral local Shimura varieties with hyperspecial level structure. We also
revisit and extend some classification results of $p$-divisible groups, using
our deformation theory.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:06:06 GMT""}]","2023-06-09"
"2306.05362","Dungang Liu","Shaobo Li, Zhaohu Fan, Ivy Liu, Philip S. Morrison, Dungang Liu","Surrogate method for partial association between mixed data with
  application to well-being survey analysis","38 pages",,,,"stat.ME","http://creativecommons.org/licenses/by-nc-nd/4.0/","  This paper is motivated by the analysis of a survey study of college student
wellbeing before and after the outbreak of the COVID-19 pandemic. A statistical
challenge in well-being survey studies lies in that outcome variables are often
recorded in different scales, be it continuous, binary, or ordinal. The
presence of mixed data complicates the assessment of the associations between
them while adjusting for covariates. In our study, of particular interest are
the associations between college students' wellbeing and other mental health
measures and how other risk factors moderate these associations during the
pandemic. To this end, we propose a unifying framework for studying partial
association between mixed data. This is achieved by defining a unified residual
using the surrogate method. The idea is to map the residual randomness to the
same continuous scale, regardless of the original scales of outcome variables.
It applies to virtually all commonly used models for covariate adjustments. We
demonstrate the validity of using such defined residuals to assess partial
association. In particular, we develop a measure that generalizes classical
Kendall's tau in the sense that it can size both partial and marginal
associations. More importantly, our development advances the theory of the
surrogate method developed in recent years by showing that it can be used
without requiring outcome variables having a latent variable structure. The use
of our method in the well-being survey analysis reveals (i) significant
moderation effects (i.e., the difference between partial and marginal
associations) of some key risk factors; and (ii) an elevated moderation effect
of physical health, loneliness, and accommodation after the onset of COVID-19.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:06:28 GMT""}]","2023-06-09"
"2306.05363","Dieyi Chen","Dieyi Chen, Jiashun Jin, Zheng Tracy Ke","Subject clustering by IF-PCA and several recent methods",,,,,"stat.ME cs.LG math.ST stat.AP stat.TH","http://creativecommons.org/licenses/by/4.0/","  Subject clustering (i.e., the use of measured features to cluster subjects,
such as patients or cells, into multiple groups) is a problem of great
interest. In recent years, many approaches were proposed, among which
unsupervised deep learning (UDL) has received a great deal of attention. Two
interesting questions are (a) how to combine the strengths of UDL and other
approaches, and (b) how these approaches compare to one other.
  We combine Variational Auto-Encoder (VAE), a popular UDL approach, with the
recent idea of Influential Feature PCA (IF-PCA), and propose IF-VAE as a new
method for subject clustering. We study IF-VAE and compare it with several
other methods (including IF-PCA, VAE, Seurat, and SC3) on $10$ gene microarray
data sets and $8$ single-cell RNA-seq data sets. We find that IF-VAE
significantly improves over VAE, but still underperforms IF-PCA. We also find
that IF-PCA is quite competitive, which slightly outperforms Seurat and SC3
over the $8$ single-cell data sets. IF-PCA is conceptually simple and permits
delicate analysis. We demonstrate that IF-PCA is capable of achieving the phase
transition in a Rare/Weak model. Comparatively, Seurat and SC3 are more complex
and theoretically difficult to analyze (for these reasons, their optimality
remains unclear).
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:07:24 GMT""}]","2023-06-09"
"2306.05364","Bing-Yu Su","Bing-Yu Su, Nan Li, Lei Feng","An inflation model for massive primordial black holes to interpret the
  JWST observations","19 pages, 2 figures",,,,"astro-ph.CO astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The first observations of the James Webb Space Telescope (JWST) have
identified six massive galaxy candidates with the stellar masses $M_\ast\gtrsim
10^{10}\,M_\odot$ at high redshifts $7.4\lesssim z\lesssim 9.1$, with two most
massive high-$z$ objects having the cumulative comoving number densities
$n_{\rm G}$ up to $1.6\times 10^{-5}\, {\rm Mpc}^{-3}$. The presence of such
massive sources in the early universe challenges the standard $\Lambda$CDM
model since the needed star formation efficiency is unrealistically high. This
tension can be alleviated via the accretion of massive primordial black holes
(PBHs). In this work, with the updated data from the first JWST observations,
we find that the PBHs with mass $10^8\,M_\odot\lesssim M_{\rm PBH}\lesssim
10^{11}\,M_\odot$ can act as the seeds of extremely massive galaxies even with
a low abundance $10^{-7}\lesssim f_{\rm PBH}\lesssim 10^{-3}$. We construct an
ultraslow-roll inflation model and investigate its possibility of producing the
required PBHs. We explore the model in two cases, depending on whether there is
a perfect plateau on the inflaton potential. If the plateau is allowed to
incline slightly, our model can produce the PBHs that cover the required PBH
mass and abundance range to explain the JWST data.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:07:50 GMT""}]","2023-06-09"
"2306.05365","Xiaoheng Zhu","Xiaoheng Zhu, Jiakun Liu, Yucong Hua, Ottman A. Tertuliano, Jordan R.
  Raney","Improving structural damage tolerance and fracture energy via
  bamboo-inspired void patterns",,,,,"physics.app-ph cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Bamboo has a functionally-graded microstructure that endows it with a
combination of desirable properties, such as high failure strain, high
toughness, and a low density. As a result, bamboo has been widely used in
load-bearing structures. In this work, we study the use of bamboo-inspired void
patterns to geometrically improve the failure properties of structures made
from brittle polymers. We perform finite element analysis and experiments on
3D-printed structures to quantify the effect of the shape and spatial
distribution of voids on the fracture behavior. The introduction of periodic,
uniformly distributed voids in notched bend specimens leads to a 15-fold
increase in the work of fracture relative to solid specimens. Adding a gradient
to the pattern of voids leads to a cumulative 55-fold improvement in the work
of fracture. Mechanistically, the individual voids result in crack blunting,
which suppresses crack initiation, while neighboring voids redistribute
stresses throughout the sample to enable large deformation before failure. In
addition, we conduct qualitative, low-energy impact experiments on PMMA plates
with laser-cut void patterns, illustrating the broader potential for this
strategy to improve damage tolerance and energy absorption in a wide range of
materials systems.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:08:24 GMT""}]","2023-06-09"
"2306.05366","Nelson Vadori","Nelson Vadori and Rahul Savani","Ordinal Potential-based Player Rating",,,,,"cs.GT cs.LG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A two-player symmetric zero-sum game is transitive if for any pure strategies
$x$, $y$, $z$, if $x$ is better than $y$, and $y$ is better than $z$, then $x$
is better than $z$. It was recently observed that the Elo rating fails at
preserving transitive relations among strategies and therefore cannot correctly
extract the transitive component of a game. Our first contribution is to show
that the Elo rating actually does preserve transitivity when computed in the
right space. Precisely, using a suitable invertible mapping $\varphi$, we first
apply $\varphi$ to the game, then compute Elo ratings, then go back to the
original space by applying $\varphi^{-1}$. We provide a characterization of
transitive games as a weak variant of ordinal potential games with additively
separable potential functions. Leveraging this insight, we introduce the
concept of transitivity order, the minimum number of invertible mappings
required to transform the payoff of a transitive game into (differences of) its
potential function. The transitivity order is a tool to classify transitive
games, with Elo games being an example of transitive games of order one. Most
real-world games have both transitive and non-transitive (cyclic) components,
and we use our analysis of transitivity to extract the transitive (potential)
component of an arbitrary game. We link transitivity to the known concept of
sign-rank: transitive games have sign-rank two; arbitrary games may have higher
sign-rank. Using a neural network-based architecture, we learn a decomposition
of an arbitrary game into transitive and cyclic components that prioritises
capturing the sign pattern of the game. In particular, a transitive game always
has just one component in its decomposition, the potential component. We
provide a comprehensive evaluation of our methodology using both toy examples
and empirical data from real-world games.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:08:52 GMT""}]","2023-06-09"
"2306.05367","Simon Pekar","Nicolas Boulanger, Andrea Campoleoni, Simon Pekar","New higher-spin curvatures in flat space","13 pages",,,,"hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  It was shown that the Lie algebra underlying higher-spin holography admits a
contraction including a Poincar\'e subalgebra in any space-time dimensions. The
associated curvatures, however, do not reproduce upon linearisation those that
are usually employed to formulate the equations of motion of free massless
particles in Minkowski space. We show that, despite this mismatch, the new
linearised curvatures can also be used to describe massless higher-spin fields.
This suggests a new way to build interacting higher-spin gauge theories in
Minkowski space that may admit a holographic description.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:09:26 GMT""}]","2023-06-09"
"2306.05368","Joshua Strubel","Joshua Strubel","Detecting Neural Trojans Through Merkle Trees",,,,,"cs.CR","http://creativecommons.org/licenses/by-nc-nd/4.0/","  Deep neural networks are utilized in a growing number of industries. Much of
the current literature focuses on the applications of deep neural networks
without discussing the security of the network itself. One security issue
facing deep neural networks is neural trojans. Through a neural trojan, a
malicious actor may force the deep neural network to act in unintended ways.
Several potential defenses have been proposed, but they are computationally
expensive, complex, or unusable in commercial applications. We propose Merkle
trees as a novel way to detect and isolate neural trojans.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:09:59 GMT""}]","2023-06-09"
"2306.05369","Brijesh Soni","Brijesh Soni, Siddhartan Govindasamy, Dhaval K. Patel","Rate Forecaster based Energy Aware Band Assignment in Multiband Networks",,,,,"eess.SP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The high frequency communication bands (mmWave and sub-THz) promise
tremendous data rates, however, they also have very high power consumption
which is particularly significant for battery-power-limited user-equipment
(UE). In this context, we design an energy aware band assignment system which
reduces the power consumption while also achieving a target sum rate of M in T
time-slots. We do this by using 1) Rate forecaster(s); 2) Channel forecaster(s)
which forecasts T direct multistep ahead using a stacked (long short term
memory) LSTM architecture. We propose an iterative rate updating algorithm
which updates the target rate based on current rate and future predicted rates
in a frame. The proposed approach is validated on the publicly available
`DeepMIMO' dataset. Research findings shows that the rate forecaster based
approach performs better than the channel forecaster. Furthermore, LSTM based
predictions outperforms well celebrated Transformer predictions in terms of
NRMSE and NMAE. Research findings reveals that the power consumption with this
approach is ~ 300 mW lower compared to a greedy band assignment at a 1.5Gb/s
target rate.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:10:27 GMT""}]","2023-06-09"
"2306.05377","Hui Wan","Hui Wan, Kai Zhang, Christopher J. Vogl, Carol S. Woodward, Richard C.
  Easter, Philip J. Rasch, Yan Feng, Hailong Wang","Numerical coupling of aerosol emissions, dry removal, and turbulent
  mixing in the E3SM Atmosphere Model version 1 (EAMv1), part I: dust budget
  analyses and the impacts of a revised coupling scheme",,,,,"physics.comp-ph physics.ao-ph","http://creativecommons.org/licenses/by-nc-nd/4.0/","  An earlier study evaluating the dust life cycle in EAMv1 has revealed that
the simulated global mean dust lifetime is substantially shorter when higher
vertical resolution is used, primarily due to significant strengthening of dust
dry removal in source regions. This paper demonstrates that the sequential
splitting of aerosol emissions, dry removal, and turbulent mixing in the
model's time integration loop, especially the calculation of dry removal after
surface emissions and before turbulent mixing, is the primary reason for the
vertical resolution sensitivity reported in that earlier study. Based on this
reasoning, we propose a simple revision to the numerical process coupling
scheme, which moves the application of the surface emissions to after dry
removal and before turbulent mixing. The revised scheme allows newly emitted
particles to be transported aloft by turbulence before being removed from the
atmosphere, and hence better resembles the dust life cycle in the real world.
Sensitivity experiments are conducted and analyzed to evaluate the impact of
the revised coupling on the simulated aerosol climatology in EAMv1.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:16:58 GMT""}]","2023-06-09"
"2306.05378","Jefferson Baudin","Jefferson Baudin","Duality between Cartier crystals and perverse $\mathbb{F}_p$-sheaves,
  and application to generic vanishing","Comments are more than welcome!",,,,"math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We show that on any Noetherian $F$-finite $\mathbb{F}_p$-scheme, there is an
anti-equivalence of categories between Cartier crystals and \'etale perverse
$\mathbb{F}_p$-sheaves, commuting with derived proper pushforwards. We use this
duality to construct an upper shriek functor for Cartier crystals, and give new
proofs of Kashiwara's equivalence and the finite length of Cartier crystals.
Finally, we deduce a generic vanishing statement for perverse
$\overline{\mathbb{F}}_p$-sheaves on abelian varieties of characteristic $p >
0$, reminiscent of the characteristic zero and $l$-adic statements.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:17:23 GMT""}]","2023-06-09"
"2306.05379","J\=anis Priede","J. Priede, R. A. Avalos-Z\'u\~niga","Optimizing helical disc dynamo","11 pages, 3 figures (to appear in Magnetohydrodynamics). arXiv admin
  note: text overlap with arXiv:1306.0142",,,,"physics.class-ph physics.geo-ph","http://creativecommons.org/licenses/by/4.0/","  We present an optimized design of our recently realized helical disc dynamo.
Like the original set-up, the optimized dynamo consists of a flat multi-arm
spiral coil and a co-axially placed disc which is connected to the former by
sliding liquid metal contacts. In contrast to the original set-up, the disc and
the coil in the optimized design have different sizes. This allows the disc to
capture more of the high-density magnetic flux generated in the inner part of
the coil and to avoid the reverse flux in the outer part of the coil. By
optimizing the coil and dics radii, the critical magnetic Reynolds number can
be reduced from ${\mathit Rm}\approx34.6$ when the disc and coil have equal
inner and outer radii with the ratio $r_{i}/r_{o}\approx0.36$ to ${\mathit
Rm}\approx11.6.$ This lowest possible disc dynamo threshold is attained when
the disc and coil have relatively narrow widths. Using a slightly suboptimal
but more practical set-up with the inner and outer radii of the disc and coil
equal to to $(0.3,0.9)$ and $(0.74,1),$ respectively, self-excitation is
expected at ${\mathit Rm}\approx14.6.$
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:21:46 GMT""}]","2023-06-09"
"2306.05382","Mingyu Jin","Haochen Xue, Mingyu Jin, Chong Zhang, Yuxuan Huang, Qian Weng, Xiaobo
  Jin","Automatic Image Blending Algorithm Based on SAM and DINO","14 pages, 9 figure",,,,"cs.CV","http://creativecommons.org/licenses/by/4.0/","  The field of image blending has gained significant popularity in recent years
due to its ability to create visually stunning content. The main objective of
image blending is to merge an object from one image onto another seamlessly,
with minor masking adjustments. With the recent development of SAM, which can
detect and segment targets in images automatically. Our approach (1) combines
semantic object detection and segmentation with corresponding mask generation
to automatically fuse images and (2) introduces the use of PAN for further
quality enhancement during the fusion process. Our approach surpasses many
classical visual fusion models in various performance indicators such as PSNR,
SSIM, and Realism. Notably, our process is highly efficient and speedy, making
it widely applicable in industrial settings. This new process has the potential
to revolutionize visual content creation and improve productivity across
various industries.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:31:24 GMT""}]","2023-06-09"
"2306.05384","Jochen Hinz","Jochen Hinz, Ondine Chanon, Alessandra Arrigoni, Annalisa Buffa","A shape derivative approach to domain simplification",,,,,"math.NA cs.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The objective of this study is to address the difficulty of simplifying the
geometric model in which a differential problem is formulated, also called
defeaturing, while simultaneously ensuring that the accuracy of the solution is
maintained under control. This enables faster and more efficient simulations,
without sacrificing accuracy. More precisely, we consider an isogeometric
discretisation of an elliptic model problem defined on a two-dimensional
hierarchical B-spline computational domain with a complex boundary. Starting
with an oversimplification of the geometry, we build a goal-oriented adaptive
strategy that adaptively reintroduces continuous geometrical features in
regions where the analysis suggests a large impact on the quantity of interest.
This strategy is driven by an a posteriori estimator of the defeaturing error
based on first-order shape sensitivity analysis, and it profits from the local
refinement properties of hierarchical B-splines. The adaptive algorithm is
described together with a procedure to generate (partially) simplified
hierarchical B-spline geometrical domains. Numerical experiments are presented
to illustrate the proposed strategy and its limitations.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:33:49 GMT""}]","2023-06-09"
"2306.05385","Joris Kattem\""olle","Joris Kattem\""olle and Seenivasan Hariharan","Line-graph qubit routing: from kagome to heavy-hex and more","11 pages, 4 figures",,,,"quant-ph cond-mat.other","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Quantum computers have the potential to outperform classical computers, but
are currently limited in their capabilities. One such limitation is the
restricted connectivity between qubits, as captured by the hardware's coupling
graph. This limitation poses a challenge for running algorithms that require a
coupling graph different from what the hardware can provide. To overcome this
challenge and fully utilize the hardware, efficient qubit routing strategies
are necessary. In this paper, we introduce line-graph qubit routing, a general
method for routing qubits when the algorithm's coupling graph is a line graph
and the hardware coupling graph is a heavy graph. Line-graph qubit routing is
fast, deterministic, and effective; it requires a classical computational cost
that scales at most quadratically with the number of gates in the original
circuit, while producing a circuit with a SWAP overhead of at most two times
the number of two-qubit gates in the original circuit. We implement line-graph
qubit routing and demonstrate its effectiveness in mapping quantum circuits on
kagome, checkerboard, and shuriken lattices to hardware with heavy-hex,
heavy-square, and heavy-square-octagon coupling graphs, respectively.
Benchmarking shows the ability of line-graph qubit routing to outperform
established general-purpose methods, both in the required classical wall-clock
time and in the quality of the solution that is found. Line-graph qubit routing
has direct applications in the quantum simulation of lattice-based models and
aids the exploration of the capabilities of near-term quantum hardware.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:35:37 GMT""}]","2023-06-09"
"2306.05386","Saurabh Simha","Saurabh Simha, Sarveshwar Sharma, Alexander Khrabrov, Igor Kaganovich,
  Jonathan Poggie, and Sergey Macheret","Particle-in-cell simulation of a 50~mTorr capacitively coupled argon
  discharge over a range of frequencies","18 pages, 20 figures, 57 references",,,,"physics.plasm-ph physics.comp-ph","http://creativecommons.org/publicdomain/zero/1.0/","  The effect of driving frequency in the range of 13.56 MHz to 73 MHz on
electron energy distribution and electron heating modes in a 50 mTorr
capacitively coupled argon plasma discharge is studied using 1D-3V
particle-in-cell simulations. Calculated electron energy probability functions
exhibit three distinct ``temperatures'' for low-, mid-, and high-energy
electrons. When compared to published experimental data, the calculated
probability functions show a reasonable agreement for the energy range resolved
in the measurements (about 2 eV to 10 eV). Discrepancies outside this range
lead to differences between computational and experimental values of the
electron number density determined from the distribution functions, but the
predicted effective electron temperature is within 25\% of experimental values.
The impedance of the discharge is interpreted in terms of a homogeneous
equivalent circuit model and the driving frequency dependence of the inferred
combined sheath thickness is found to obey a known, theoretically-derived,
power law. The average power transferred from the field to the electrons
(electron heating) is computed, and a region of negative heating near the
sheath edge, particularly at higher driving frequencies, is identified.
Analysis of the electron momentum equation shows that electron inertia, which
would average to zero in a linear regime, is responsible for negative values of
power deposition near the sheath edge at high driving frequencies due to the
highly nonlinear behavior of the discharge.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:35:54 GMT""}]","2023-06-09"
"2306.05387","Daniela Teodorescu","Daniela Teodorescu, Alona Fyshe, Saif M. Mohammad","Utterance Emotion Dynamics in Children's Poems: Emotional Changes Across
  Age","15 pages, 8 figures",,,,"cs.CL","http://creativecommons.org/licenses/by-nc-sa/4.0/","  Emerging psychopathology studies are showing that patterns of changes in
emotional state -- emotion dynamics -- are associated with overall well-being
and mental health. More recently, there has been some work in tracking emotion
dynamics through one's utterances, allowing for data to be collected on a
larger scale across time and people. However, several questions about how
emotion dynamics change with age, especially in children, and when determined
through children's writing, remain unanswered. In this work, we use both a
lexicon and a machine learning based approach to quantify characteristics of
emotion dynamics determined from poems written by children of various ages. We
show that both approaches point to similar trends: consistent increasing
intensities for some emotions (e.g., anger, fear, joy, sadness, arousal, and
dominance) with age and a consistent decreasing valence with age. We also find
increasing emotional variability, rise rates (i.e., emotional reactivity), and
recovery rates (i.e., emotional regulation) with age. These results act as a
useful baselines for further research in how patterns of emotions expressed by
children change with age, and their association with mental health.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:38:14 GMT""}]","2023-06-09"
"2306.05388","Andrey Afanasyev","A. Afanasyev, Y. Fan, M. Kazachenko, M. Cheung","Hybrid data-driven magnetofrictional and magnetohydrodynamic simulations
  of an eruptive solar active region","Accepted for publication in ApJ",,,,"astro-ph.SR","http://creativecommons.org/licenses/by-nc-sa/4.0/","  We present first results of the hybrid data-driven magnetofrictional (MF) and
data-constrained magnetohydrodynamic (MHD) simulations of solar active region
NOAA 11158, which produced an X-class flare and coronal mass ejection on 2011
February 15. First, we apply the MF approach to build the coronal magnetic
configuration corresponding to the SDO/HMI photospheric magnetograms by using
the JSOC PDFI SS electric field inversions at the bottom boundary of the
simulation domain. We then use the pre-eruptive MF state at about 1.5 hour
before the observed X-class flare as the initial state for the MHD simulation,
assuming a stratified polytropic solar corona. The MHD run shows that the
initial magnetic configuration containing twisted magnetic fluxes and a 3D
magnetic null point is out of equilibrium. We find the eruption of a complex
magnetic structure consisting of two magnetic flux ropes, as well as the
development of flare ribbons, with their morphology being in good agreement
with observations. We conclude that the combination of the data-driven MF and
data-constrained MHD simulations is a useful practical tool for understanding
the 3D magnetic structures of real solar ARs that are unobservable otherwise.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:41:06 GMT""}]","2023-06-09"
"2306.05389","Moinul Hossain Rahat","Stephen F. King, Danny Marfatia, and Moinul Hossain Rahat","Towards distinguishing Dirac from Majorana neutrino mass with
  gravitational waves","13 pages + references, 3 figures",,,,"hep-ph astro-ph.CO","http://creativecommons.org/licenses/by/4.0/","  We propose to distinguish the nature of neutrino masses, Dirac vs Majorana,
from the spectrum of gravitational waves generated. We study two simple models
of Majorana and Dirac mass genesis motivated by generating small neutrino
masses without assuming tiny Yukawa couplings. For Majorana neutrinos,
spontaneous breaking of the gauged $B-L$ symmetry gives a cosmic string induced
gravitational wave signal flat over a large range of frequencies, whereas for
Dirac neutrinos, spontaneous and soft-breaking of a $Z_2$ symmetry generate a
peaked gravitational wave spectrum from annihilation of domain walls. The
striking difference between the shape of the spectra in the two cases can help
differentiate between Dirac vs Majorana neutrino masses in the two class of
models considered, complementing results of neutrinoless double beta decay
experiments.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:42:07 GMT""}]","2023-06-09"
"2306.05390","Dongdong Chen","Qinhong Yang and Dongdong Chen and Zhentao Tan and Qiankun Liu and Qi
  Chu and Jianmin Bao and Lu Yuan and Gang Hua and Nenghai Yu","HQ-50K: A Large-scale, High-quality Dataset for Image Restoration","Dataset and code will be available at
  https://github.com/littleYaang/HQ-50K",,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper introduces a new large-scale image restoration dataset, called
HQ-50K, which contains 50,000 high-quality images with rich texture details and
semantic diversity. We analyze existing image restoration datasets from five
different perspectives, including data scale, resolution, compression rates,
texture details, and semantic coverage. However, we find that all of these
datasets are deficient in some aspects. In contrast, HQ-50K considers all of
these five aspects during the data curation process and meets all requirements.
We also present a new Degradation-Aware Mixture of Expert (DAMoE) model, which
enables a single model to handle multiple corruption types and unknown levels.
Our extensive experiments demonstrate that HQ-50K consistently improves the
performance on various image restoration tasks, such as super-resolution,
denoising, dejpeg, and deraining. Furthermore, our proposed DAMoE, trained on
our \dataset, outperforms existing state-of-the-art unified models designed for
multiple restoration tasks and levels. The dataset and code are available at
\url{https://github.com/littleYaang/HQ-50K}.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:44:21 GMT""}]","2023-06-09"
"2306.05391","Michael J. Naughton","T. Dodge, M. Schiller, R. Yi, M.J. Naughton, and K. Kempa","Violation of the Babinet principle in checkerboard complementary
  structures made of perfect electric conductors",,,,,"physics.optics cond-mat.mes-hall","http://creativecommons.org/licenses/by/4.0/","  The celebrated 1830's-era Babinet principle of classical electromagnetic
theory is expected to hold universally for sufficiently thin perfect electric
conductors. We demonstrate theoretically and using various numerical
simulations that this principle can be severely violated in a family of
complementary structures obtained by scaling the familiar checkerboard pattern,
when in-plane electromagnetic wave components develop geometric resonances
(standing wave patterns) in the screen openings. These resonances can occur
even if the perfect conductor is infinitely thin.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:44:30 GMT""}]","2023-06-09"
"2306.05392","Sanjay Subramanian","Sanjay Subramanian, Medhini Narasimhan, Kushal Khangaonkar, Kevin
  Yang, Arsha Nagrani, Cordelia Schmid, Andy Zeng, Trevor Darrell, Dan Klein","Modular Visual Question Answering via Code Generation","ACL 2023",,,,"cs.CL","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present a framework that formulates visual question answering as modular
code generation. In contrast to prior work on modular approaches to VQA, our
approach requires no additional training and relies on pre-trained language
models (LMs), visual models pre-trained on image-caption pairs, and fifty VQA
examples used for in-context learning. The generated Python programs invoke and
compose the outputs of the visual models using arithmetic and conditional
logic. Our approach improves accuracy on the COVR dataset by at least 3% and on
the GQA dataset by roughly 2% compared to the few-shot baseline that does not
employ code generation.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:45:14 GMT""}]","2023-06-09"
"2306.05393","Itamar Mor","Itamar Mor","Picard and Brauer groups of $K(n)$-local spectra via profinite Galois
  descent","Comments welcome!",,,,"math.AT math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Using the pro\'etale site, we construct models for the continuous actions of
the Morava stabiliser group on Morava E-theory, its $\infty$-category of
$K(n)$-local modules, and its Picard spectrum. For the two sheaves of spectra,
we evaluate the resulting descent spectral sequences: these can be thought of
as homotopy fixed point spectral sequences for the profinite Galois extension
$L_{K(n)} \mathbb S \to E_n$. We show that the descent spectral sequence for
the Morava E-theory sheaf is the $K(n)$-local $E_n$-Adams spectral sequence.
The spectral sequence for the sheaf of Picard spectra is closely related to one
recently defined by Heard; our formalism allows us to compare many
differentials with those in the $K(n)$-local $E_n$-Adams spectral sequence, and
isolate the exotic Picard elements in the $0$-stem. In particular, we show how
this recovers the computation due to Hopkins, Mahowald and Sadofsky of the
group $\mathrm{Pic}_1$ at all primes. We also use these methods to bound the
Brauer group of $K(n)$-local spectra, and compute this bound at height one.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:45:25 GMT""}]","2023-06-09"
