"2303.08317","Xiaoxuan Ding","BESIII Collaboration: M. Ablikim, M. N. Achasov, P. Adlarson, R.
  Aliberti, A. Amoroso, M. R. An, Q. An, Y. Bai, O. Bakina, I. Balossino, Y.
  Ban, V. Batozskaya, K. Begzsuren, N. Berger, M. Bertani, D. Bettoni, F.
  Bianchi, E. Bianco, J. Bloms, A. Bortone, I. Boyko, R. A. Briere, A.
  Brueggemann, H. Cai, X. Cai, A. Calcaterra, G. F. Cao, N. Cao, S. A. Cetin,
  J. F. Chang, T. T. Chang, W. L. Chang, G. R. Che, G. Chelkov, C. Chen, Chao
  Chen, G. Chen, H. S. Chen, M. L. Chen, S. J. Chen, S. M. Chen, T. Chen, X. R.
  Chen, X. T. Chen, Y. B. Chen, Y. Q. Chen, Z. J. Chen, W. S. Cheng, S. K.
  Choi, X. Chu, G. Cibinetto, S. C. Coen, F. Cossio, J. J. Cui, H. L. Dai, J.
  P. Dai, A. Dbeyssi, R. E. de Boer, D. Dedovich, Z. Y. Deng, A. Denig, I.
  Denysenko, M. Destefanis, F. De Mori, B. Ding, X. X. Ding, Y. Ding, Y. Ding,
  J. Dong, L. Y. Dong, M. Y. Dong, X. Dong, S. X. Du, Z. H. Duan, P. Egorov, Y.
  L. Fan, J. Fang, S. S. Fang, W. X. Fang, Y. Fang, R. Farinelli, L. Fava, F.
  Feldbauer, G. Felici, C. Q. Feng, J. H. Feng, K Fischer, M. Fritsch, C.
  Fritzsch, C. D. Fu, Y. W. Fu, H. Gao, Y. N. Gao, Yang Gao, S. Garbolino, I.
  Garzia, P. T. Ge, Z. W. Ge, C. Geng, E. M. Gersabeck, A Gilman, K. Goetzen,
  L. Gong, W. X. Gong, W. Gradl, S. Gramigna, M. Greco, M. H. Gu, Y. T. Gu, C.
  Y Guan, Z. L. Guan, A. Q. Guo, L. B. Guo, R. P. Guo, Y. P. Guo, A. Guskov, X.
  T. H., W. Y. Han, X. Q. Hao, F. A. Harris, K. K. He, K. L. He, F. H.
  Heinsius, C. H. Heinz, Y. K. Heng, C. Herold, T. Holtmann, P. C. Hong, G. Y.
  Hou, Y. R. Hou, Z. L. Hou, H. M. Hu, J. F. Hu, T. Hu, Y. Hu, G. S. Huang, K.
  X. Huang, L. Q. Huang, X. T. Huang, Y. P. Huang, T. Hussain, N H\""usken, W.
  Imoehl, M. Irshad, J. Jackson, S. Jaeger, S. Janchiv, J. H. Jeong, Q. Ji, Q.
  P. Ji, X. B. Ji, X. L. Ji, Y. Y. Ji, Z. K. Jia, P. C. Jiang, S. S. Jiang, T.
  J. Jiang, X. S. Jiang, Y. Jiang, J. B. Jiao, Z. Jiao, S. Jin, Y. Jin, M. Q.
  Jing, T. Johansson, X. K., S. Kabana, N. Kalantar-Nayestanaki, X. L. Kang, X.
  S. Kang, R. Kappert, M. Kavatsyuk, B. C. Ke, A. Khoukaz, R. Kiuchi, R.
  Kliemt, L. Koch, O. B. Kolcu, B. Kopf, M. Kuessner, A. Kupsc, W. K\""uhn, J.
  J. Lane, J. S. Lange, P. Larin, A. Lavania, L. Lavezzi, T. T. Lei, Z. H. Lei,
  H. Leithoff, M. Lellmann, T. Lenz, C. Li, C. Li, C. H. Li, Cheng Li, D. M.
  Li, F. Li, G. Li, H. Li, H. B. Li, H. J. Li, H. N. Li, Hui Li, J. R. Li, J.
  S. Li, J. W. Li, Ke Li, L. J Li, L. K. Li, Lei Li, M. H. Li, P. R. Li, S. X.
  Li, T. Li, W. D. Li, W. G. Li, X. H. Li, X. L. Li, Xiaoyu Li, Y. G. Li, Z. J.
  Li, Z. X. Li, Z. Y. Li, C. Liang, H. Liang, H. Liang, H. Liang, Y. F. Liang,
  Y. T. Liang, G. R. Liao, L. Z. Liao, J. Libby, A. Limphirat, D. X. Lin, T.
  Lin, B. J. Liu, B. X. Liu, C. Liu, C. X. Liu, D. Liu, F. H. Liu, Fang Liu,
  Feng Liu, G. M. Liu, H. Liu, H. B. Liu, H. M. Liu, Huanhuan Liu, Huihui Liu,
  J. B. Liu, J. L. Liu, J. Y. Liu, K. Liu, K. Y. Liu, Ke Liu, L. Liu, L. C.
  Liu, Lu Liu, M. H. Liu, P. L. Liu, Q. Liu, S. B. Liu, T. Liu, W. K. Liu, W.
  M. Liu, X. Liu, Y. Liu, Y. B. Liu, Z. A. Liu, Z. Q. Liu, X. C. Lou, F. X. Lu,
  H. J. Lu, J. G. Lu, X. L. Lu, Y. Lu, Y. P. Lu, Z. H. Lu, C. L. Luo, M. X.
  Luo, T. Luo, X. L. Luo, X. R. Lyu, Y. F. Lyu, F. C. Ma, H. L. Ma, J. L. Ma,
  L. L. Ma, M. M. Ma, Q. M. Ma, R. Q. Ma, R. T. Ma, X. Y. Ma, Y. Ma, F. E.
  Maas, M. Maggiora, S. Maldaner, S. Malde, A. Mangoni, Y. J. Mao, Z. P. Mao,
  S. Marcello, Z. X. Meng, J. G. Messchendorp, G. Mezzadri, H. Miao, T. J. Min,
  R. E. Mitchell, X. H. Mo, N. Yu. Muchnoi, Y. Nefedov, F. Nerling, I. B.
  Nikolaev, Z. Ning, S. Nisar, Y. Niu, S. L. Olsen, Q. Ouyang, S. Pacetti, X.
  Pan, Y. Pan, A. Pathak, Y. P. Pei, M. Pelizaeus, H. P. Peng, K. Peters, J. L.
  Ping, R. G. Ping, S. Plura, S. Pogodin, V. Prasad, F. Z. Qi, H. Qi, H. R. Qi,
  M. Qi, T. Y. Qi, S. Qian, W. B. Qian, C. F. Qiao, J. J. Qin, L. Q. Qin, X. P.
  Qin, X. S. Qin, Z. H. Qin, J. F. Qiu, S. Q. Qu, C. F. Redmer, K. J. Ren, A.
  Rivetti, V. Rodin, M. Rolo, G. Rong, Ch. Rosner, S. N. Ruan, N. Salone, A.
  Sarantsev, Y. Schelhaas, K. Schoenning, M. Scodeggio, K. Y. Shan, W. Shan, X.
  Y. Shan, J. F. Shangguan, L. G. Shao, M. Shao, C. P. Shen, H. F. Shen, W. H.
  Shen, X. Y. Shen, B. A. Shi, H. C. Shi, J. Y. Shi, Q. Q. Shi, R. S. Shi, X.
  Shi, J. J. Song, T. Z. Song, W. M. Song, Y. X. Song, S. Sosio, S. Spataro, F.
  Stieler, Y. J. Su, G. B. Sun, G. X. Sun, H. Sun, H. K. Sun, J. F. Sun, K.
  Sun, L. Sun, S. S. Sun, T. Sun, W. Y. Sun, Y. Sun, Y. J. Sun, Y. Z. Sun, Z.
  T. Sun, Y. X. Tan, C. J. Tang, G. Y. Tang, J. Tang, Y. A. Tang, L. Y Tao, Q.
  T. Tao, M. Tat, J. X. Teng, V. Thoren, W. H. Tian, W. H. Tian, Y. Tian, Z. F.
  Tian, I. Uman, B. Wang, B. L. Wang, Bo Wang, C. W. Wang, D. Y. Wang, F. Wang,
  H. J. Wang, H. P. Wang, K. Wang, L. L. Wang, M. Wang, Meng Wang, S. Wang, T.
  Wang, T. J. Wang, W. Wang, W. Wang, W. H. Wang, W. P. Wang, X. Wang, X. F.
  Wang, X. J. Wang, X. L. Wang, Y. Wang, Y. D. Wang, Y. F. Wang, Y. H. Wang, Y.
  N. Wang, Y. Q. Wang, Yaqian Wang, Yi Wang, Z. Wang, Z. L. Wang, Z. Y. Wang,
  Ziyi Wang, D. Wei, D. H. Wei, F. Weidner, S. P. Wen, C. W. Wenzel, U.
  Wiedner, G. Wilkinson, M. Wolke, L. Wollenberg, C. Wu, J. F. Wu, L. H. Wu, L.
  J. Wu, X. Wu, X. H. Wu, Y. Wu, Y. J Wu, Z. Wu, L. Xia, X. M. Xian, T. Xiang,
  D. Xiao, G. Y. Xiao, H. Xiao, S. Y. Xiao, Y. L. Xiao, Z. J. Xiao, C. Xie, X.
  H. Xie, Y. Xie, Y. G. Xie, Y. H. Xie, Z. P. Xie, T. Y. Xing, C. F. Xu, C. J.
  Xu, G. F. Xu, H. Y. Xu, Q. J. Xu, W. L. Xu, X. P. Xu, Y. C. Xu, Z. P. Xu, F.
  Yan, L. Yan, W. B. Yan, W. C. Yan, X. Q Yan, H. J. Yang, H. L. Yang, H. X.
  Yang, Tao Yang, Y. Yang, Y. F. Yang, Y. X. Yang, Yifan Yang, M. Ye, M. H. Ye,
  J. H. Yin, Z. Y. You, B. X. Yu, C. X. Yu, G. Yu, T. Yu, X. D. Yu, C. Z. Yuan,
  L. Yuan, S. C. Yuan, X. Q. Yuan, Y. Yuan, Z. Y. Yuan, C. X. Yue, A. A. Zafar,
  F. R. Zeng, X. Zeng, Y. Zeng, Y. J. Zeng, X. Y. Zhai, Y. H. Zhan, A. Q.
  Zhang, B. L. Zhang, B. X. Zhang, D. H. Zhang, G. Y. Zhang, H. Zhang, H. H.
  Zhang, H. H. Zhang, H. Q. Zhang, H. Y. Zhang, J. J. Zhang, J. L. Zhang, J. Q.
  Zhang, J. W. Zhang, J. X. Zhang, J. Y. Zhang, J. Z. Zhang, Jiawei Zhang, L.
  M. Zhang, L. Q. Zhang, Lei Zhang, P. Zhang, Q. Y. Zhang, Shuihan Zhang,
  Shulei Zhang, X. D. Zhang, X. M. Zhang, X. Y. Zhang, X. Y. Zhang, Y. Zhang,
  Y. T. Zhang, Y. H. Zhang, Yan Zhang, Yao Zhang, Z. H. Zhang, Z. L. Zhang, Z.
  Y. Zhang, Z. Y. Zhang, G. Zhao, J. Zhao, J. Y. Zhao, J. Z. Zhao, Lei Zhao,
  Ling Zhao, M. G. Zhao, S. J. Zhao, Y. B. Zhao, Y. X. Zhao, Z. G. Zhao, A.
  Zhemchugov, B. Zheng, J. P. Zheng, W. J. Zheng, Y. H. Zheng, B. Zhong, X.
  Zhong, H. Zhou, L. P. Zhou, X. Zhou, X. K. Zhou, X. R. Zhou, X. Y. Zhou, Y.
  Z. Zhou, J. Zhu, K. Zhu, K. J. Zhu, L. Zhu, L. X. Zhu, S. H. Zhu, S. Q. Zhu,
  T. J. Zhu, W. J. Zhu, Y. C. Zhu, Z. A. Zhu, J. H. Zou, J. Zu","Measurement of the Branching Fraction for the Decay $\psi(3686)
  \rightarrow \phi K_{S}^{0} K_{S}^{0}$",,,,,"hep-ex","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Based on $(448.1 \pm 2.9 )\times 10^6$ $\psi(3686)$ events collected with the
BESIII detector operating at the BEPCII collider, the decay
$\psi(3686)\rightarrow \phi K_{S}^{0} K_{S}^{0}$ is observed for the first
time. Taking the interference between $\psi(3686)$ decay and continuum
production into account, the branching fraction of this decay is measured to be
$\mathcal{B}(\psi(3686)\rightarrow\phi K_S^0 K_S^0 )$ = $(3.53 $ $\pm$ $0.20$
$\pm$ $0.21$)$\times 10^{-5}$, where the first uncertainty is statistical and
the second is systematic. Combining with the world average value for ${\mathcal
B}(J/\psi\to \phi K^0_SK^0_S)$, the ratio $\mathcal{B}(\psi(3686)\rightarrow
\phi K_{S}^{0} K_{S}^{0})/\mathcal{B}(J/\psi\rightarrow \phi K_{S}^{0}
K_{S}^{0}) $ is determined to be $(6.0\pm 1.6)$%, which is suppressed relative
to the 12% rule.
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:13:07 GMT""}]","2023-03-16"
"2303.08318","Xiao Wang","Xiao Wang, Tian Gan, Yinwei Wei, Jianlong Wu, Dai Meng, Liqiang Nie","Micro-video Tagging via Jointly Modeling Social Influence and Tag
  Relation","Accepted by Proceedings of the 30th ACM International Conference on
  Multimedia (2022)",,"10.1145/3503161.3548098",,"cs.MM cs.CV","http://creativecommons.org/licenses/by-nc-sa/4.0/","  The last decade has witnessed the proliferation of micro-videos on various
user-generated content platforms. According to our statistics, around 85.7\% of
micro-videos lack annotation. In this paper, we focus on annotating
micro-videos with tags. Existing methods mostly focus on analyzing video
content, neglecting users' social influence and tag relation. Meanwhile,
existing tag relation construction methods suffer from either deficient
performance or low tag coverage. To jointly model social influence and tag
relation, we formulate micro-video tagging as a link prediction problem in a
constructed heterogeneous network. Specifically, the tag relation (represented
by tag ontology) is constructed in a semi-supervised manner. Then, we combine
tag relation, video-tag annotation, and user-follow relation to build the
network. Afterward, a better video and tag representation are derived through
Behavior Spread modeling and visual and linguistic knowledge aggregation.
Finally, the semantic similarity between each micro-video and all candidate
tags is calculated in this video-tag network. Extensive experiments on
industrial datasets of three verticals verify the superiority of our model
compared with several state-of-the-art baselines.
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:13:34 GMT""}]","2023-03-16"
"2303.08319","Yiming Cui","Yiming Cui, Linjie Yang","FAQ: Feature Aggregated Queries for Transformer-based Video Object
  Detectors","12 pages, 4 figures",,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Video object detection needs to solve feature degradation situations that
rarely happen in the image domain. One solution is to use the temporal
information and fuse the features from the neighboring frames. With
Transformerbased object detectors getting a better performance on the image
domain tasks, recent works began to extend those methods to video object
detection. However, those existing Transformer-based video object detectors
still follow the same pipeline as those used for classical object detectors,
like enhancing the object feature representations by aggregation. In this work,
we take a different perspective on video object detection. In detail, we
improve the qualities of queries for the Transformer-based models by
aggregation. To achieve this goal, we first propose a vanilla query aggregation
module that weighted averages the queries according to the features of the
neighboring frames. Then, we extend the vanilla module to a more practical
version, which generates and aggregates queries according to the features of
the input frames. Extensive experimental results validate the effectiveness of
our proposed methods: On the challenging ImageNet VID benchmark, when
integrated with our proposed modules, the current state-of-the-art
Transformer-based object detectors can be improved by more than 2.4% on mAP and
4.2% on AP50.
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:14:56 GMT""},{""version"":""v2"",""created"":""Mon, 20 Mar 2023 16:54:34 GMT""}]","2023-03-21"
"2303.08320","Zhengxiong Luo","Zhengxiong Luo, Dayou Chen, Yingya Zhang, Yan Huang, Liang Wang, Yujun
  Shen, Deli Zhao, Jingren Zhou, Tieniu Tan","VideoFusion: Decomposed Diffusion Models for High-Quality Video
  Generation","Accepted to CVPR2023",,,,"cs.CV","http://creativecommons.org/licenses/by/4.0/","  A diffusion probabilistic model (DPM), which constructs a forward diffusion
process by gradually adding noise to data points and learns the reverse
denoising process to generate new samples, has been shown to handle complex
data distribution. Despite its recent success in image synthesis, applying DPMs
to video generation is still challenging due to high-dimensional data spaces.
Previous methods usually adopt a standard diffusion process, where frames in
the same video clip are destroyed with independent noises, ignoring the content
redundancy and temporal correlation. This work presents a decomposed diffusion
process via resolving the per-frame noise into a base noise that is shared
among all frames and a residual noise that varies along the time axis. The
denoising pipeline employs two jointly-learned networks to match the noise
decomposition accordingly. Experiments on various datasets confirm that our
approach, termed as VideoFusion, surpasses both GAN-based and diffusion-based
alternatives in high-quality video generation. We further show that our
decomposed formulation can benefit from pre-trained image diffusion models and
well-support text-conditioned video creation.
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:16:39 GMT""},{""version"":""v2"",""created"":""Thu, 16 Mar 2023 14:12:31 GMT""},{""version"":""v3"",""created"":""Wed, 22 Mar 2023 11:24:34 GMT""}]","2023-03-23"
"2303.08321","Adrian Reich","Adrian Reich, Erez Berg, J\""org Schmalian, Alexander Shnirman","Magnetization Dynamics and Peierls Instability in Topological Josephson
  Structures","10 pages, 6 figures",,,,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study a long topological Josephson junction with a ferromagnetic strip
between two superconductors. The low-energy theory exhibits a non-local in time
and space interaction between chiral Majorana fermions, mediated by the
magnonic excitations in the ferromagnet. While short ranged interactions turn
out to be irrelevant by power counting, we show that sufficiently strong and
long-ranged interactions may induce a $\mathbb{Z}_2$-symmetry breaking. This
spontaneous breaking leads to a tilting of the magnetization perpendicular to
the Majorana propagation direction and the opening of a fermionic gap (Majorana
mass). It is analogous to the Peierls instability in the commensurate
Fr\""ohlich model and reflects the nontrivial interplay between Majorana modes
and magnetization dynamics. Within a Gaussian fluctuation analysis, we estimate
critical values for the temporal and spatial non-locality of the interaction,
beyond which the symmetry breaking is stable at zero temperature -- despite the
effective one-dimensionality of the model. We conclude that non-locality, i.e.,
the stiffness of the magnetization in space and time, stabilizes the symmetry
breaking. In the stabilized regime, we expect the current-phase relation to
exhibit an experimentally accessible discontinuous jump. At nonzero
temperatures, as usual in the 1D Ising model, the long-range order is destroyed
by solitonic excitations, which in our case carry each a Majorana zero mode. In
order to estimate the correlation length, we investigate the solitons within a
self-consistent mean-field approach.
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:17:18 GMT""}]","2023-03-16"
"2303.08322","Bing Luo","Bing Luo, Xiaomin Ouyang, Peng Sun, Pengchao Han, Ningning Ding,
  Jianwei Huang","Optimization Design for Federated Learning in Heterogeneous 6G Networks","Accepted in IEEE Nework",,,,"cs.LG cs.AI cs.DC cs.GT cs.NI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  With the rapid advancement of 5G networks, billions of smart Internet of
Things (IoT) devices along with an enormous amount of data are generated at the
network edge. While still at an early age, it is expected that the evolving 6G
network will adopt advanced artificial intelligence (AI) technologies to
collect, transmit, and learn this valuable data for innovative applications and
intelligent services. However, traditional machine learning (ML) approaches
require centralizing the training data in the data center or cloud, raising
serious user-privacy concerns. Federated learning, as an emerging distributed
AI paradigm with privacy-preserving nature, is anticipated to be a key enabler
for achieving ubiquitous AI in 6G networks. However, there are several system
and statistical heterogeneity challenges for effective and efficient FL
implementation in 6G networks. In this article, we investigate the optimization
approaches that can effectively address the challenging heterogeneity issues
from three aspects: incentive mechanism design, network resource management,
and personalized model optimization. We also present some open problems and
promising directions for future research.
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:18:21 GMT""}]","2023-03-16"
"2303.08323","June Zhang","Seyyed A. Fatemi, June Zhang","Estimating Parameters of Large CTMP from Single Trajectory with
  Application to Stochastic Network Epidemics Models",,,,,"stat.AP math.DS math.PR","http://creativecommons.org/licenses/by/4.0/","  Graph dynamical systems (GDS) model dynamic processes on a (static) graph.
Stochastic GDS has been used for network-based epidemics models such as the
contact process and the reversible contact process. In this paper, we consider
stochastic GDS that are also continuous-time Markov processes (CTMP), whose
transition rates are linear functions of some dynamics parameters $\theta$ of
interest (i.e., healing, exogeneous, and endogeneous infection rates). Our goal
is to estimate $\theta$ from a single, finite-time, continuously observed
trajectory of the CTMP. Parameter estimation of CTMP is challenging when the
state space is large; for GDS, the number of Markov states are
\emph{exponential} in the number of nodes of the graph. We showed that holding
classes (i.e., Markov states with the same holding time distribution) give
efficient partitions of the state space of GDS. We derived an upperbound on the
number of holding classes for the contact process, which is polynomial in the
number of nodes. We utilized holding classes to solve a smaller system of
linear equations to find $\theta$. Experimental results show that finding
reasonable results can be achieved even for short trajectories, particularly
for the contact process. In fact, trajectory length does not significantly
affect estimation error.
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:19:26 GMT""}]","2023-03-16"
"2303.08324","Ling-Fang Lin","Ling-Fang Lin and Yang Zhang and Gonzalo Alvarez and Michael A.
  McGuire and Andrew F. May and Adriana Moreo and Elbio Dagotto","Stability of the novel interorbital-hopping mechanism for ferromagnetism
  in multi-orbital Hubbard models","10 pages, 5 figures",,,,"cond-mat.str-el","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Recently, it was argued that a ferromagnetic (FM) insulating phase can be
induced by a novel {\it interorbital} hopping mechanism. Here, we study the
stability range of this novel FM phase under modifications in the crystal
fields and electronic correlation strength, constructing a theoretical phase
diagram. A plethora of states is unveiled, including the FM Mott insulator
(MI), a FM orbital-selective Mott phase (OSMP), several anferromagnetic (AFM)
MI phases, an AFM metallic state, and a FM metal as well. Our most interesting
result is that the FM regime, either in MI or OSMP forms, is shown to be stable
in {\it large} portions of the phase diagram, at both intermediate and strong
electronic correlations, respectively. Our results demonstrate via a detailed
example that the recently proposed novel mechanism to stabilize FM insulators
is not fragile but instead robust, and may enlarge substantially the relatively
small family of known FM insulators.
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:21:55 GMT""}]","2023-03-16"
"2303.08325","Zikang Xu","Zikang Xu, Shang Zhao, Quan Quan, Qingsong Yao, and S. Kevin Zhou","FairAdaBN: Mitigating unfairness with adaptive batch normalization and
  its application to dermatological disease classification","Submitted to MICCAI 2023",,,,"cs.LG cs.CV","http://creativecommons.org/licenses/by/4.0/","  Deep learning is becoming increasingly ubiquitous in medical research and
applications while involving sensitive information and even critical diagnosis
decisions. Researchers observe a significant performance disparity among
subgroups with different demographic attributes, which is called model
unfairness, and put lots of effort into carefully designing elegant
architectures to address unfairness, which poses heavy training burden, brings
poor generalization, and reveals the trade-off between model performance and
fairness. To tackle these issues, we propose FairAdaBN by making batch
normalization adaptive to sensitive attribute. This simple but effective design
can be adopted to several classification backbones that are originally unaware
of fairness. Additionally, we derive a novel loss function that restrains
statistical parity between subgroups on mini-batches, encouraging the model to
converge with considerable fairness. In order to evaluate the trade-off between
model performance and fairness, we propose a new metric, named
Fairness-Accuracy Trade-off Efficiency (FATE), to compute normalized fairness
improvement over accuracy drop. Experiments on two dermatological datasets show
that our proposed method outperforms other methods on fairness criteria and
FATE.
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:22:07 GMT""}]","2023-03-16"
"2303.08326","Kangqiao Liu","Kangqiao Liu, Masaya Nakagawa, Masahito Ueda","Maxwell's Demon for Quantum Transport","6 pages, 4 figures",,,,"cond-mat.stat-mech quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Maxwell's demon can be utilized to construct quantum information engines.
While most of the existing quantum information engines harness thermal
fluctuations, quantum information engines that utilize quantum fluctuations
have recently been discussed. We propose a new type of genuinely quantum
information engine that harnesses quantum fluctuations to achieve cumulative
storage of useful work and unidirectional transport of a particle. Our scheme
does not require thermalization, which eliminates the ambiguity in evaluating
the power and velocity of our proposed engine in contrast to other existing
quantum information engines that can transport a particle. We find a tradeoff
relationship between the maximum achievable power and the maximum velocity. We
also propose an improved definition of efficiency by clarifying all possible
energy flows involved in the engine cycle.
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:25:22 GMT""}]","2023-03-16"
"2303.08327","Yuanbo Li","Yuanbo Li, Yiqin Wang, Yi Chen, Ziming Yu, and Chong Han","Channel Measurement and Coverage Analysis for NIRS-Aided THz
  Communications in Indoor Environments","6 figures",,,,"cs.IT math.IT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Due to large reflection and diffraction losses in the THz band, it is
arguable to achieve reliable links in the none-line-of-sight (NLoS) cases.
Intelligent reflecting surfaces, although are expected to solve the blockage
problem and enhance the system connectivity, suffer from power consumption and
operation complexity. In this work, non-intelligent reflecting surface (NIRS),
which are simply made of costless metal foils and have no signal configuration
capability, are adopted to enhance the signal strength and coverage in the THz
band. Channel measurements are conducted in typical indoor scenarios at 300 GHz
band to validate the effectiveness of the NIRS. Based on the measurement
results, the positive influences of the NIRS are studied, including the
improvement of path power and coverage. Numerical results show that by invoking
the NIRS, the power of reflected/scattering paths can be increased by more than
10 dB. Moreover, with the NIRS, over half area in the measured scenario has
doubled received power and the coverage ratio for a 10 dB signal-to-noise ratio
threshold is increased by up to 39%.
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:28:13 GMT""}]","2023-03-16"
"2303.08328","Aur\'elien Stcherbinine","Aur\'elien Stcherbinine, Christopher S. Edwards, Michael D. Smith,
  Michael J. Wolff, Christopher Haberle, Eman Al Tunaiji, Nathan M. Smith,
  Kezman Saboi, Saadat Anwar, Lucas Lange, Philip R. Christensen","Diurnal and Seasonal Mapping of Martian Ices with EMIRS","Submitted to Geophysical Research Letters",,,,"astro-ph.EP","http://creativecommons.org/licenses/by-nc-nd/4.0/","  Condensation and sublimation of ices at the surface of the planet is a key
part of both the Martian H$_2$O and CO$_2$ cycles, either from a seasonal or
diurnal aspect. While most of the ice is located within the polar caps, surface
frost is known to be formed during nighttime down to equatorial latitudes.
Here, we use data from the Emirates Mars Infrared Spectrometer (EMIRS) onboard
the Emirates Mars Mission (EMM) to monitor the diurnal and seasonal evolution
of the ices at the surface of Mars over almost one Martian year. The unique
local time coverage provided by the instrument allows us to observe the
apparition of equatorial CO$_2$ frost in the second half of the Martian night
around the equinoxes, to its sublimation at sunrise.
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:30:49 GMT""}]","2023-03-16"
"2303.08329","Suhee Jo","Suhee Jo, Younggun Lee, Yookyung Shin, Yeongtae Hwang, Taesu Kim","Cross-speaker Emotion Transfer by Manipulating Speech Style Latents","accepted to ICASSP 2023",,,,"cs.SD cs.CL eess.AS","http://creativecommons.org/licenses/by/4.0/","  In recent years, emotional text-to-speech has shown considerable progress.
However, it requires a large amount of labeled data, which is not easily
accessible. Even if it is possible to acquire an emotional speech dataset,
there is still a limitation in controlling emotion intensity. In this work, we
propose a novel method for cross-speaker emotion transfer and manipulation
using vector arithmetic in latent style space. By leveraging only a few labeled
samples, we generate emotional speech from reading-style speech without losing
the speaker identity. Furthermore, emotion strength is readily controllable
using a scalar value, providing an intuitive way for users to manipulate
speech. Experimental results show the proposed method affords superior
performance in terms of expressiveness, naturalness, and controllability,
preserving speaker identity.
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:34:03 GMT""}]","2023-03-16"
"2303.08330","John Chae","John Chae","A Cable Knot and BPS-Series II","17 pages",,,,"math.GT math-ph math.MP math.QA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This is a companion paper to earlier work of the author, which generalizes to
an infinite family of $(2,2w+1)$-cabling of the figure eight knot ($|w|>3$) and
proposes general formulas for the two-variable series invariant of the family
of the cable knots. The formulas provide an insight into the cabling operation.
We verify the conjecture through explicit examples using the recursion method,
which also provide a strong evidence for the $q$-holonomic property of the
series invariant. This result paves a road for computation of the WRT invariant
of a 3-manifold obtained from Dehn surgery on the cable knots via a certain
$q$-series. We also analyze and conjecture formulas for $(3,3w+1)$-cabling
($|w|>3$).
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:37:02 GMT""}]","2023-03-16"
"2303.08331","Gen Li","Gen Li, Jie Ji, Minghai Qin, Wei Niu, Bin Ren, Fatemeh Afghah, Linke
  Guo, Xiaolong Ma","Towards High-Quality and Efficient Video Super-Resolution via
  Spatial-Temporal Data Overfitting","CVPR 2023 Paper",,,,"cs.CV cs.LG cs.NE eess.IV","http://creativecommons.org/licenses/by/4.0/","  As deep convolutional neural networks (DNNs) are widely used in various
fields of computer vision, leveraging the overfitting ability of the DNN to
achieve video resolution upscaling has become a new trend in the modern video
delivery system. By dividing videos into chunks and overfitting each chunk with
a super-resolution model, the server encodes videos before transmitting them to
the clients, thus achieving better video quality and transmission efficiency.
However, a large number of chunks are expected to ensure good overfitting
quality, which substantially increases the storage and consumes more bandwidth
resources for data transmission. On the other hand, decreasing the number of
chunks through training optimization techniques usually requires high model
capacity, which significantly slows down execution speed. To reconcile such, we
propose a novel method for high-quality and efficient video resolution
upscaling tasks, which leverages the spatial-temporal information to accurately
divide video into chunks, thus keeping the number of chunks as well as the
model size to minimum. Additionally, we advance our method into a single
overfitting model by a data-aware joint training technique, which further
reduces the storage requirement with negligible quality drop. We deploy our
models on an off-the-shelf mobile phone, and experimental results show that our
method achieves real-time video super-resolution with high video quality.
Compared with the state-of-the-art, our method achieves 28 fps streaming speed
with 41.6 PSNR, which is 14$\times$ faster and 2.29 dB better in the live video
resolution upscaling tasks. Our codes are available at:
https://github.com/coulsonlee/STDO-CVPR2023.git
","[{""version"":""v1"",""created"":""Wed, 15 Mar 2023 02:40:02 GMT""}]","2023-03-16"
